date,EPU,GPR,USD,BP500,production,consumption,OECD,naturegas, Coal,Google_Trends,VIX,Brent
2019/12/31,257.0592121,165.35,96.486,3230.78,2692.47,3.28,4416.081709,2.09,67.7,181,13.78,66
2020/1/1,239.5704509,114.53,96.518,3244.315,2676.23,3.04,4439.000237,2.07,67.8,181,13.125,66.125
2020/1/2,237.9310055,163.18,96.809,3257.85,2676.23,3.04,4440.65218,2.05,67.9,176,12.47,66.25
2020/1/3,236.3752947,80.79,96.913,3234.85,2676.23,3.04,4442.160001,2.06,67.5,168,14.02,68.6
2020/1/6,234.9033184,251.99,96.623,3246.28,2676.23,3.04,4443.523699,2.1,67.25,136,13.85,68.91
2020/1/7,233.5150766,413.46,96.957,3237.18,2676.23,3.04,4444.743276,2.17,67.15,125,13.79,68.27
2020/1/8,232.2105694,180.61,97.336,3253.05,2676.23,3.04,4445.818729,2.09,67.1,116,13.45,65.44
2020/1/9,230.9897967,394.46,97.432,3274.7,2676.23,3.04,4446.75006,2.05,68.95,108,12.54,65.37
2020/1/10,229.8527585,167.3,97.358,3265.35,2676.23,3.04,4447.537269,2.05,70.9,101,12.56,64.98
2020/1/13,228.7994549,152.73,97.386,3288.13,2676.23,3.04,4448.180355,2.03,72.25,97,12.32,64.2
2020/1/14,227.8298859,131.78,97.385,3283.15,2676.23,3.04,4448.679319,2.15,70.8,93,12.39,64.49
2020/1/15,226.9440514,153.53,97.225,3289.29,2676.23,3.04,4449.03416,2.01,70.5,90,12.42,64
2020/1/16,226.1419514,145.95,97.306,3316.81,2676.23,3.04,4449.244879,2.06,70.45,88,12.32,64.62
2020/1/17,225.4235859,129.82,97.645,3329.62,2676.23,3.04,4449.311475,2.07,70,87,12.1,64.85
2020/1/20,224.7889551,119.12,97.606,3325.205,2676.23,3.04,4449.233949,2.025,69.9,90,12.475,65.2
2020/1/21,224.2380587,119.33,97.628,3320.79,2676.23,3.04,4449.012301,1.98,69.05,91,12.85,64.59
2020/1/22,223.7708969,77.99,97.508,3321.75,2676.23,3.04,4448.64653,1.89,67.9,92,12.91,63.21
2020/1/23,223.3874696,93.07,97.67,3325.54,2676.23,3.04,4448.136636,1.95,69.1,93,12.98,62.04
2020/1/24,223.0877769,51.96,97.883,3295.47,2676.23,3.04,4447.482621,1.91,69.1,94,14.56,60.69
2020/1/27,222.8718187,72.01,97.939,3243.63,2676.23,3.04,4446.684482,2.03,69.1,96,18.23,59.32
2020/1/28,222.7395951,99.59,97.959,3276.24,2676.23,3.04,4445.742221,1.96,68.35,98,16.28,59.51
2020/1/29,222.691106,47.02,98.046,3273.4,2676.23,3.04,4444.655838,1.93,68.6,100,16.39,59.81
2020/1/30,222.7263514,188.07,97.868,3283.66,2676.23,3.04,4443.425332,1.94,68.65,102,15.49,58.29
2020/1/31,222.8453314,73.98,97.359,3225.52,2676.23,3.04,4442.050704,1.91,68.5,105,18.84,58.16
2020/2/3,208.710578,107.52,97.805,3248.92,2832.76,3.3,4409.877689,1.9,66.3,112,17.97,54.45
2020/2/4,209.3743289,143.61,97.95,3297.59,2832.76,3.3,4409.021507,1.89,68.55,115,16.05,53.96
2020/2/5,210.3104652,68.35,98.266,3334.69,2832.76,3.3,4408.424549,1.89,69.3,116,15.15,55.28
2020/2/6,211.5189869,90.63,98.479,3345.78,2832.76,3.3,4408.086813,1.86,69.7,116,14.96,54.93
2020/2/7,212.9998941,78.96,98.699,3327.71,2832.76,3.3,4408.0083,1.93,68.5,116,15.47,54.47
2020/2/10,214.7531867,24.76,98.864,3352.09,2832.76,3.3,4408.189011,1.85,68.1,110,15.04,53.27
2020/2/11,216.7788647,90.26,98.771,3357.75,2832.76,3.3,4408.628945,1.85,68.95,109,15.18,54.01
2020/2/12,219.0769282,62.03,99.006,3379.45,2832.76,3.3,4409.328101,1.91,68.9,109,13.74,55.79
2020/2/13,221.6473771,58.85,99.11,3373.94,2832.76,3.3,4410.286481,1.95,69.1,108,14.15,56.34
2020/2/14,224.4902114,89.18,99.162,3380.16,2832.76,3.3,4411.504084,1.93,69.45,109,13.68,57.32
2020/2/17,227.6054312,84.65,99.147,3375.225,2832.76,3.3,4412.980911,1.985,69.1,109,14.255,57.67
2020/2/18,230.9930364,83.43,99.467,3370.29,2832.76,3.3,4414.71696,2.04,68.4,110,14.83,57.75
2020/2/19,234.6530271,54.75,99.605,3386.15,2832.76,3.3,4416.712232,2.01,68.2,111,14.38,59.12
2020/2/20,238.5854031,111.31,99.897,3373.23,2832.76,3.3,4418.966728,1.98,68.6,112,15.56,59.31
2020/2/21,242.7901647,103.92,99.341,3337.75,2832.76,3.3,4421.480447,1.96,67.9,113,17.08,58.5
2020/2/24,247.2673116,80.92,99.275,3225.89,2832.76,3.3,4424.253388,1.94,68,117,25.03,56.3
2020/2/25,252.016844,115.45,98.98,3128.21,2832.76,3.3,4427.285553,1.93,67.9,119,27.85,54.95
2020/2/26,257.0387618,102.6,99.159,3116.39,2832.76,3.3,4430.576941,1.96,67.75,120,27.56,53.43
2020/2/27,262.3330651,63.97,98.417,2978.76,2832.76,3.3,4434.127553,1.78,67.9,122,39.16,52.18
2020/2/28,267.8997538,55.14,98.127,2954.22,2832.76,3.3,4437.937387,1.79,67.4,123,40.11,50.52
2020/3/2,314.1829713,106.23,97.566,3090.23,2653.98,2.95,4450.514788,1.75,66.35,102,33.42,51.9
2020/3/3,320.1110107,123.04,97.193,3003.37,2653.98,2.95,4454.804482,1.78,66.2,109,36.82,51.86
2020/3/4,325.7611751,144.92,97.369,3130.12,2653.98,2.95,4459.23764,1.83,65.75,121,31.99,51.13
2020/3/5,331.1334645,79.18,96.579,3023.94,2653.98,2.95,4463.81426,1.89,66.4,138,39.62,49.99
2020/3/6,336.2278788,51.33,96.097,2972.37,2653.98,2.95,4468.534344,1.76,65.9,161,41.94,45.27
2020/3/9,341.0444182,72.8,95.074,2746.56,2653.98,2.95,4473.397892,1.74,65.15,243,54.46,34.36
2020/3/10,345.5830825,71.65,96.567,2882.23,2653.98,2.95,4478.404902,1.91,65.3,262,47.3,37.22
2020/3/11,349.8438718,90.98,96.57,2741.38,2653.98,2.95,4483.555376,1.96,65.65,274,53.9,35.79
2020/3/12,353.8267861,74.84,97.453,2480.64,2653.98,2.95,4488.849314,1.82,65.4,278,75.47,33.22
2020/3/13,357.5318254,68.07,98.501,2711.02,2653.98,2.95,4494.286714,1.94,65.8,273,57.83,33.85
2020/3/16,360.9589896,34.45,97.976,2386.13,2653.98,2.95,4499.867578,1.89,65.55,225,82.69,30.05
2020/3/17,364.1082789,99.09,99.58,2529.19,2653.98,2.95,4505.591906,1.89,66.05,213,75.91,28.73
2020/3/18,366.9796931,87.61,100.879,2398.1,2653.98,2.95,4511.459697,1.73,66.1,201,76.45,24.88
2020/3/19,369.5732323,89.17,102.708,2409.39,2653.98,2.95,4517.470951,1.68,66.15,191,72,28.47
2020/3/20,371.8888965,57.8,102.389,2304.92,2653.98,2.95,4523.625668,1.76,66.3,181,66.04,26.98
2020/3/23,373.9266856,121.19,102.474,2237.4,2653.98,2.95,4529.923849,1.7,66.05,159,61.59,27.03
2020/3/24,375.6865998,191.01,101.785,2447.33,2653.98,2.95,4536.365493,1.73,66.5,153,61.67,27.15
2020/3/25,377.1686389,53.36,100.939,2475.56,2653.98,2.95,4542.9506,1.8,66.35,152,63.95,27.39
2020/3/26,378.372803,56.71,99.414,2630.07,2653.98,2.95,4549.679171,1.73,66.5,155,61,26.34
2020/3/27,379.2990921,52.13,98.343,2541.47,2653.98,2.95,4556.551205,1.7,66.65,161,65.54,24.93
2020/3/30,379.9475062,103.52,99.013,2626.65,2653.98,2.95,4563.566703,1.65,69,197,57.08,22.76
2020/3/31,380.3180452,89.26,98.94,2584.59,2653.98,2.95,4570.725664,1.71,67.85,205,53.54,22.74
2020/4/1,345.8105315,65.6,99.451,2470.5,2752.97,2.79,4599.309638,1.69,66.7,210,57.06,24.74
2020/4/2,346.0551364,47.59,100.109,2526.9,2752.97,2.79,4606.491158,1.55,66.2,214,50.91,29.94
2020/4/3,346.4516821,84.58,100.665,2488.65,2752.97,2.79,4613.551775,1.5,66.05,215,46.8,34.11
2020/4/6,347.0001687,99.33,100.792,2663.68,2752.97,2.79,4620.491488,1.64,64.15,203,45.24,33.05
2020/4/7,347.7005962,106.53,99.963,2659.41,2752.97,2.79,4627.310297,1.83,63.8,202,46.7,31.87
2020/4/8,348.5529645,78.21,100.143,2749.98,2752.97,2.79,4634.008203,1.86,62.65,201,43.35,32.84
2020/4/9,349.5572737,60.91,99.541,2789.82,2752.97,2.79,4640.585205,1.74,63.6,200,41.67,31.48
2020/4/10,350.7135237,85.49,99.501,2775.725,2752.97,2.79,4647.041303,1.8,63.6,199,41.42,31.61
2020/4/13,352.0217146,88.78,99.506,2761.63,2752.97,2.79,4653.376497,1.86,63.6,168,41.17,31.74
2020/4/14,353.4818463,91.17,98.891,2846.06,2752.97,2.79,4659.590787,1.76,62.75,175,37.76,29.6
2020/4/15,355.0939189,89.53,99.58,2783.36,2752.97,2.79,4665.684174,1.68,62.25,190,40.84,27.69
2020/4/16,356.8579323,48.46,100.087,2799.55,2752.97,2.79,4671.656657,1.59,61.9,213,40.11,27.82
2020/4/17,358.7738866,73.51,99.724,2874.56,2752.97,2.79,4677.508237,1.71,62,244,38.15,28.08
2020/4/20,360.8417818,25.88,99.963,2823.16,2752.97,2.79,4683.238912,1.78,61.5,376,43.83,25.57
2020/4/21,363.0616178,54.08,100.217,2736.56,2752.97,2.79,4688.848684,1.92,61.25,399,45.41,19.33
2020/4/22,365.4333946,137.26,100.339,2799.31,2752.97,2.79,4694.337552,1.9,61.15,406,41.98,20.37
2020/4/23,367.9571124,100.94,100.511,2797.8,2752.97,2.79,4699.705517,1.86,60.95,399,41.38,21.33
2020/4/24,370.6327709,45.83,100.219,2836.74,2752.97,2.79,4704.952577,1.81,61.1,375,35.93,21.44
2020/4/27,373.4603704,49,100.052,2878.48,2752.97,2.79,4710.078734,1.68,50.5,247,33.29,19.99
2020/4/28,376.4399106,95.69,99.977,2863.39,2752.97,2.79,4715.083987,1.8,51.25,215,33.57,20.46
2020/4/29,379.5713918,79.46,99.515,2939.51,2752.97,2.79,4719.968337,1.73,51.25,190,31.23,22.54
2020/4/30,382.8548138,56.95,99.029,2912.43,2752.97,2.79,4724.731782,1.63,52.35,172,34.15,25.27
2020/5/1,426.8719339,60.41,99.074,2830.71,2305.52,2.79,4735.263225,1.69,51.25,161,37.19,26.44
2020/5/4,429.7534679,59.6,99.488,2842.74,2305.52,2.79,4739.682447,1.78,50.6,186,35.97,27.2
2020/5/5,432.2576155,41.64,99.834,2868.44,2305.52,2.79,4743.903955,1.93,50.5,182,33.61,30.97
2020/5/6,434.3843767,80.79,100.179,2848.42,2305.52,2.79,4747.927746,1.9,51.2,178,34.12,29.72
2020/5/7,436.1337515,56.15,99.827,2881.19,2305.52,2.79,4751.753822,1.84,51.15,174,31.44,29.46
2020/5/8,437.5057398,70.48,99.754,2929.8,2305.52,2.79,4755.382183,1.74,51.15,170,27.98,30.97
2020/5/11,438.5003418,37.91,100.224,2930.32,2305.52,2.79,4758.812828,1.7,51.7,163,27.57,29.63
2020/5/12,439.1175573,39.44,100.007,2870.12,2305.52,2.79,4762.045758,1.61,52,159,33.04,29.98
2020/5/13,439.3573864,59.53,100.221,2820,2305.52,2.79,4765.080972,1.56,52.4,155,35.28,29.19
2020/5/14,439.2198291,82.13,100.287,2852.5,2305.52,2.79,4767.918471,1.6,51.75,153,32.61,31.13
2020/5/15,438.7048854,45.82,100.377,2863.7,2305.52,2.79,4770.558254,1.66,50.95,150,31.89,32.5
2020/5/18,437.8125553,135.1,99.625,2953.91,2305.52,2.79,4773.000322,1.77,51.4,152,29.3,34.81
2020/5/19,436.5428388,99.48,99.567,2922.94,2305.52,2.79,4775.244674,1.85,51.8,150,30.53,34.65
2020/5/20,434.8957358,99.69,99.181,2971.61,2305.52,2.79,4777.291311,1.83,52.05,147,27.99,35.75
2020/5/21,432.8712464,73.21,99.419,2948.51,2305.52,2.79,4779.140232,1.75,51.9,144,29.53,36.06
2020/5/22,430.4693707,135.65,99.777,2955.45,2305.52,2.79,4780.791438,1.7,51.95,141,28.16,35.13
2020/5/25,427.6901085,129.13,99.795,2973.61,2305.52,2.79,4782.244928,1.745,51.95,132,28.085,35.53
2020/5/26,424.5334599,120.36,98.998,2991.77,2305.52,2.79,4783.500703,1.79,52.4,129,28.01,36.17
2020/5/27,420.9994249,23.43,98.941,3036.13,2305.52,2.79,4784.558762,1.78,52.5,126,27.62,34.74
2020/5/28,417.0880034,61.02,98.477,3029.73,2305.52,2.79,4785.419106,1.79,52.25,125,28.59,35.29
2020/5/29,412.7991956,137.45,98.265,3044.31,2305.52,2.79,4786.081735,1.7,52,124,27.51,35.33
2020/6/1,358.6421192,53.9,97.813,3055.73,2340.23,3.01,4771.33606,1.59,55.65,126,28.23,38.32
2020/6/2,354.027031,83.04,97.672,3080.82,2340.23,3.01,4771.734951,1.58,55.55,126,26.84,39.57
2020/6/3,349.6772952,114.53,97.319,3122.87,2340.23,3.01,4772.133667,1.84,55.8,127,25.66,39.79
2020/6/4,345.5929116,36.15,96.761,3112.35,2340.23,3.01,4772.532207,1.68,55.2,127,25.81,39.99
2020/6/5,341.7738804,109.98,96.935,3193.93,2340.23,3.01,4772.930571,1.8,55.6,128,24.52,42.3
2020/6/8,338.2202015,65.65,96.697,3232.39,2340.23,3.01,4773.328761,1.68,54.85,132,25.81,40.8
2020/6/9,334.9318749,68.3,96.386,3207.18,2340.23,3.01,4773.726775,1.68,53.7,133,27.57,41.18
2020/6/10,331.9089006,95.69,96.087,3190.14,2340.23,3.01,4774.124613,1.72,53.05,133,27.57,41.73
2020/6/11,329.1512786,87.41,96.762,3002.1,2340.23,3.01,4774.522276,1.77,52.9,132,40.79,38.55
2020/6/12,326.6590089,73.61,97.101,3041.31,2340.23,3.01,4774.919764,1.67,53,131,36.09,38.73
2020/6/15,324.4320916,102.87,96.657,3066.59,2340.23,3.01,4775.317076,1.64,53.4,125,34.4,39.72
2020/6/16,322.4705266,79.2,97.006,3124.74,2340.23,3.01,4775.714213,1.43,53.35,124,33.67,40.96
2020/6/17,320.7743139,151.38,97.067,3113.49,2340.23,3.01,4776.111175,1.55,53.35,123,33.47,40.71
2020/6/18,319.3434535,101.32,97.459,3115.34,2340.23,3.01,4776.507961,1.51,52.95,122,32.94,41.51
2020/6/19,318.1779454,53.82,97.684,3097.74,2340.23,3.01,4776.904572,1.49,53.1,121,35.12,42.19
2020/6/22,317.2777896,131.45,97.052,3117.86,2340.23,3.01,4777.301007,1.64,53.1,123,31.77,43.08
2020/6/23,316.6429862,56.38,96.681,3131.29,2340.23,3.01,4777.697267,1.61,53,122,31.37,42.63
2020/6/24,316.273535,80.22,97.225,3050.33,2340.23,3.01,4778.093352,1.64,52.85,121,33.84,40.31
2020/6/25,316.1694362,40.78,97.398,3083.76,2340.23,3.01,4778.489261,1.53,53.25,120,32.22,41.05
2020/6/26,316.3306897,44.34,97.489,3009.05,2340.23,3.01,4778.884995,1.42,53.5,118,34.73,41.02
2020/6/29,316.7572955,48.01,97.459,3053.24,2340.23,3.01,4779.280554,1.67,52.7,114,31.78,41.71
2020/6/30,317.4492537,76.92,97.383,3100.29,2340.23,3.01,4779.675937,1.76,52.15,112,30.43,41.15
2020/7/1,353.6145213,107.85,97.162,3115.86,2312.23,2.98,4783.316474,1.69,51.6,111,28.62,42.03
2020/7/2,354.5588602,23.39,97.214,3130.01,2312.23,2.98,4783.685852,1.58,52.6,110,27.68,43.14
2020/7/3,355.3510659,43.97,97.148,3130.01,2312.23,2.98,4784.016572,1.645,52.45,109,27.68,42.8
2020/7/6,355.9911382,72.01,96.782,3179.72,2312.23,2.98,4784.308634,1.71,52.65,110,27.94,43.1
2020/7/7,356.4790772,106.17,96.97,3145.32,2312.23,2.98,4784.562039,1.76,53,109,29.43,43.08
2020/7/8,356.8148828,68.6,96.49,3169.94,2312.23,2.98,4784.776786,1.78,52.55,108,28.08,43.29
2020/7/9,356.9985551,55.83,96.787,3152.05,2312.23,2.98,4784.952876,1.88,52.4,107,29.26,42.35
2020/7/10,357.030094,97.43,96.661,3185.04,2312.23,2.98,4785.090308,1.79,52.4,106,27.29,43.24
2020/7/13,356.9094996,92.73,96.563,3155.22,2312.23,2.98,4785.189083,1.75,52.2,103,32.19,42.72
2020/7/14,356.6367718,93.8,96.231,3197.52,2312.23,2.98,4785.2492,1.74,52.5,101,29.52,42.9
2020/7/15,356.2119108,103.67,96.039,3226.56,2312.23,2.98,4785.270659,1.76,52.6,101,27.76,43.79
2020/7/16,355.6349163,29.49,96.312,3215.57,2312.23,2.98,4785.253461,1.79,52.35,100,28,43.37
2020/7/17,354.9057886,38.32,96.006,3224.73,2312.23,2.98,4785.197606,1.79,52.2,100,25.68,43.14
2020/7/20,354.0245274,87.17,95.799,3251.84,2312.23,2.98,4785.103093,1.71,52,103,24.46,43.28
2020/7/21,352.991133,116.23,95.182,3257.3,2312.23,2.98,4784.969922,1.66,52.05,103,24.84,44.32
2020/7/22,351.8056052,117.13,94.981,3276.02,2312.23,2.98,4784.798093,1.69,52.1,102,24.32,44.29
2020/7/23,350.467944,78.04,94.785,3235.66,2312.23,2.98,4784.587608,1.75,51.95,102,26.08,43.31
2020/7/24,348.9781496,92.75,94.343,3215.63,2312.23,2.98,4784.338464,1.77,52,101,25.84,43.34
2020/7/27,347.3362217,137.18,93.651,3239.41,2312.23,2.98,4784.050663,1.85,52.25,98,24.74,43.41
2020/7/28,345.5421606,121.65,93.759,3218.44,2312.23,2.98,4783.724205,1.83,51.8,98,25.44,43.22
2020/7/29,343.595966,80.91,93.267,3258.44,2312.23,2.98,4783.359088,1.77,51.8,97,24.1,43.75
2020/7/30,341.4976382,54.08,92.94,3246.22,2312.23,2.98,4782.955315,1.81,51.9,96,24.76,42.94
2020/7/31,339.247177,38.62,93.459,3271.12,2312.23,2.98,4782.512884,1.83,51.95,96,24.46,43.3
2020/8/3,318.2804586,42.17,93.526,3294.61,2347,2.96,4784.757448,1.95,52.6,96,24.28,44.15
2020/8/4,316.1124833,48.71,93.243,3306.51,2347,2.96,4784.180917,2.07,52.45,96,23.76,44.43
2020/8/5,314.0244262,33.8,92.838,3327.77,2347,2.96,4783.531658,2.23,51.6,96,22.99,45.17
2020/8/6,312.0162873,112.37,92.79,3349.16,2347,2.96,4782.809671,2.26,50.2,96,22.65,45.09
2020/8/7,310.0880666,43.82,93.413,3351.28,2347,2.96,4782.014956,2.15,51.2,96,22.21,44.4
2020/8/10,308.2397641,40.58,93.62,3360.47,2347,2.96,4781.147512,2.18,50.5,95,22.13,44.99
2020/8/11,306.4713799,55.29,93.66,3333.69,2347,2.96,4780.20734,2.19,49.9,95,24.03,44.5
2020/8/12,304.7829138,61.83,93.429,3380.35,2347,2.96,4779.19444,2.05,49.5,95,22.28,45.43
2020/8/13,303.174366,88.9,93.252,3373.43,2347,2.96,4778.108811,2.19,49.9,95,22.13,44.96
2020/8/14,301.6457363,44.29,93.093,3372.85,2347,2.96,4776.950455,2.23,50.4,95,22.05,44.8
2020/8/17,300.1970249,65.55,92.835,3381.99,2347,2.96,4775.71937,2.32,50.45,97,21.35,45.37
2020/8/18,298.8282316,84.1,92.321,3389.78,2347,2.96,4774.415557,2.45,50.45,97,21.51,45.46
2020/8/19,297.5393566,46.66,93.029,3374.85,2347,2.96,4773.039015,2.43,50.25,97,22.54,45.37
2020/8/20,296.3303998,122.02,92.756,3385.51,2347,2.96,4771.589746,2.35,50.1,97,22.72,44.9
2020/8/21,295.2013612,166.3,93.2,3397.16,2347,2.96,4770.067748,2.39,49.8,97,22.54,44.35
2020/8/24,294.1522408,71.24,93.308,3431.28,2347,2.96,4768.473022,2.57,49.7,94,22.37,45.13
2020/8/25,293.1830386,85.98,93.006,3443.62,2347,2.96,4766.805568,2.54,49.75,94,22.03,45.86
2020/8/26,292.2937546,105.67,92.897,3478.73,2347,2.96,4765.065386,2.52,49.7,95,23.27,45.64
2020/8/27,291.4843888,142.09,93.011,3484.55,2347,2.96,4763.252475,2.52,49.8,97,24.47,45.09
2020/8/28,290.7549412,64.11,92.291,3508.01,2347,2.96,4761.366836,2.46,49.75,100,22.96,45.05
2020/8/31,290.1054118,88.63,92.167,3500.31,2347,2.96,4759.408469,2.3,51.95,107,26.41,45.28
2020/9/1,290.8928607,106.37,92.323,3526.65,2420.22,3.11,4754.300136,2.22,51.4,110,26.12,45.58
2020/9/2,290.3914183,109.21,92.639,3580.84,2420.22,3.11,4752.222955,2.15,50.6,112,26.57,44.43
2020/9/3,289.95227,94.24,92.769,3455.06,2420.22,3.11,4750.11301,2.32,49.7,114,33.6,44.07
2020/9/4,289.5754157,94.9,92.816,3426.96,2420.22,3.11,4747.970301,1.8,49,116,30.75,42.66
2020/9/7,289.2608554,149.53,93.077,3379.4,2420.22,3.11,4745.794828,2.075,48.5,113,31.105,42.01
2020/9/8,289.0085892,68.6,93.501,3331.84,2420.22,3.11,4743.586591,2.35,48.75,115,31.46,39.78
2020/9/9,288.8186171,47.32,93.251,3398.96,2420.22,3.11,4741.34559,2.21,48.8,117,28.81,40.79
2020/9/10,288.690939,145.25,93.396,3339.19,2420.22,3.11,4739.071824,2.13,49.75,120,29.71,40.06
2020/9/11,288.6255549,145.95,93.245,3340.97,2420.22,3.11,4736.765295,1.93,50.75,124,26.87,39.83
2020/9/14,288.6224649,67.31,93.073,3383.54,2420.22,3.11,4734.426001,2.18,50.75,136,25.85,39.61
2020/9/15,288.6816689,115.94,93.094,3401.2,2420.22,3.11,4732.053943,2.19,51,140,25.59,40.53
2020/9/16,288.803167,82.47,93.104,3385.49,2420.22,3.11,4729.649121,2.06,51.5,141,26.04,42.22
2020/9/17,288.9869592,100.08,92.907,3357.01,2420.22,3.11,4727.211535,1.65,51.9,142,26.46,43.3
2020/9/18,289.2330454,86.34,93.006,3319.47,2420.22,3.11,4724.741185,1.56,52.05,141,25.83,43.15
2020/9/21,289.5414256,52.92,93.529,3281.06,2420.22,3.11,4722.238071,1.33,52.45,133,27.78,41.44
2020/9/22,289.9120999,94.39,93.973,3315.57,2420.22,3.11,4719.702193,1.49,52.7,131,26.86,41.72
2020/9/23,290.3450683,62.17,94.37,3236.92,2420.22,3.11,4717.13355,1.74,52.75,129,28.58,41.77
2020/9/24,290.8403307,64.87,94.355,3246.59,2420.22,3.11,4714.532144,1.93,52.8,127,28.51,41.94
2020/9/25,291.3978871,55.35,94.587,3298.46,2420.22,3.11,4711.897973,1.9,52.8,126,26.38,41.92
2020/9/28,292.0177376,104.41,94.271,3351.6,2420.22,3.11,4709.231038,1.83,59,124,26.19,42.43
2020/9/29,292.6998822,105.16,93.858,3335.47,2420.22,3.11,4706.531339,1.74,58.65,123,26.27,41.03
2020/9/30,293.4443208,104.96,93.847,3363,2420.22,3.11,4703.798877,1.66,58.6,123,26.37,40.95
2020/10/1,291.7946033,76,93.727,3380.8,2360.72,2.98,4691.257047,1.6,58.6,122,26.7,40.93
2020/10/2,292.6941449,101.93,93.806,3348.44,2360.72,2.98,4688.580504,1.41,57.55,122,27.63,39.27
2020/10/5,293.6864955,66.92,93.462,3408.63,2360.72,2.98,4685.992646,1.92,58.1,125,27.96,41.29
2020/10/6,294.771655,85.71,93.838,3360.95,2360.72,2.98,4683.493472,1.86,58.1,125,29.48,42.65
2020/10/7,295.9496235,83.25,93.626,3419.45,2360.72,2.98,4681.082982,2.01,58,124,28.06,41.99
2020/10/8,297.2204009,113.65,93.594,3446.83,2360.72,2.98,4678.761177,1.49,58,122,26.36,43.34
2020/10/9,298.5839873,81.57,93.013,3477.13,2360.72,2.98,4676.528056,2.25,57.4,119,25,42.85
2020/10/12,300.0403827,67.72,93.044,3534.22,2360.72,2.98,4674.38362,2.31,56.85,111,25.07,41.72
2020/10/13,301.589587,78.09,93.534,3511.93,2360.72,2.98,4672.327868,2.14,54.7,109,26.07,42.45
2020/10/14,303.2316003,47.69,93.421,3488.67,2360.72,2.98,4670.3608,2.02,55.4,107,26.4,43.32
2020/10/15,304.9664225,107.97,93.802,3483.34,2360.72,2.98,4668.482417,2.23,55.7,106,26.97,43.16
2020/10/16,306.7940537,123.5,93.71,3483.81,2360.72,2.98,4666.692718,2.16,56.3,106,27.41,42.93
2020/10/19,308.7144939,95.22,93.425,3426.92,2360.72,2.98,4664.991703,2.3,57.3,109,29.18,42.62
2020/10/20,310.727743,98.67,93.101,3443.12,2360.72,2.98,4663.379373,2.57,57.8,109,29.35,43.16
2020/10/21,312.8338011,72.01,92.658,3435.56,2360.72,2.98,4661.855728,2.95,57.75,110,28.65,41.73
2020/10/22,315.0326681,101.61,92.93,3453.49,2360.72,2.98,4660.420766,2.99,58,111,28.11,42.46
2020/10/23,317.3243441,65.73,92.737,3465.39,2360.72,2.98,4659.074489,2.91,58,112,27.55,41.77
2020/10/26,319.708829,89.93,93.069,3400.97,2360.72,2.98,4657.816896,3.14,58,115,32.46,40.46
2020/10/27,322.1861229,130.45,93.038,3390.68,2360.72,2.98,4656.647988,3.07,58.15,115,33.35,41.2
2020/10/28,324.7562258,81.79,93.456,3271.03,2360.72,2.98,4655.567764,3.14,58.2,115,40.28,39.12
2020/10/29,327.4191376,89.64,93.932,3310.11,2360.72,2.98,4654.576225,3.06,58.2,115,37.59,37.65
2020/10/30,330.1748584,80.36,94.016,3269.96,2360.72,2.98,4653.67337,3.03,58.2,114,38.02,37.46
2020/11/2,361.4727532,56.63,94.073,3310.24,2499.3,3.11,4669.272903,3.03,59.9,109,37.13,38.97
2020/11/3,363.9193204,162.63,93.545,3369.16,2499.3,3.11,4668.261961,2.88,60.55,108,35.55,39.71
2020/11/4,366.0876178,129.57,93.471,3443.44,2499.3,3.11,4667.125611,2.63,60.6,108,29.57,41.23
2020/11/5,367.9776455,69.65,92.587,3510.45,2499.3,3.11,4665.863854,2.69,61.45,107,27.58,40.93
2020/11/6,369.5894035,62.93,92.276,3509.44,2499.3,3.11,4664.47669,2.67,61.65,108,24.86,39.45
2020/11/9,370.9228917,105.4,92.851,3550.5,2499.3,3.11,4662.964118,2.63,62.05,111,25.75,42.4
2020/11/10,371.9781103,58.59,92.72,3545.53,2499.3,3.11,4661.326139,2.74,62.3,111,24.8,43.61
2020/11/11,372.7550591,97.93,92.996,3572.66,2499.3,3.11,4659.562752,2.75,62.3,111,23.45,43.8
2020/11/12,373.2537383,52.86,92.975,3537.01,2499.3,3.11,4657.673958,2.81,62.3,111,25.35,43.53
2020/11/13,373.4741477,69.19,92.728,3585.15,2499.3,3.11,4655.659757,2.82,62.25,110,23.1,42.78
2020/11/16,373.4162874,70.6,92.555,3626.91,2499.3,3.11,4653.520148,2.62,62.3,109,22.45,43.82
2020/11/17,373.0801573,45.82,92.456,3609.53,2499.3,3.11,4651.255132,2.55,62.4,108,22.71,43.75
2020/11/18,372.4657576,109.74,92.404,3567.79,2499.3,3.11,4648.864708,2.37,62.45,106,23.84,44.34
2020/11/19,371.5730881,49.04,92.304,3581.87,2499.3,3.11,4646.348877,2.19,62.65,105,23.11,44.2
2020/11/20,370.402149,94.16,92.391,3557.54,2499.3,3.11,4643.707638,2.22,63.35,103,23.7,44.96
2020/11/23,368.9529401,36.76,92.52,3577.59,2499.3,3.11,4640.940992,2.23,63.4,97,22.66,46.06
2020/11/24,367.2254615,104.29,92.14,3635.41,2499.3,3.11,4638.048939,2.47,63.5,96,21.64,47.86
2020/11/25,365.2197132,23.36,92.014,3629.65,2499.3,3.11,4635.031478,2.47,63.75,95,21.25,48.61
2020/11/26,362.9356951,69.12,92.019,3634,2499.3,3.11,4631.88861,3.17,63.85,96,21.25,47.8
